iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,9245.085189616779,False,Bound not satisfied,98.01587301587301,"{('7', '26'): np.float64(1.504238630402206), ('8', '24'): np.float64(2.3293402656744018), ('9', '16'): np.float64(2.622756151362448), ('9', '19'): np.float64(5.402667310705487), ('10', '2'): np.float64(0.7631413726952321), ('13', '2'): np.float64(0.0008588915142271562), ('14', '2'): np.float64(0.0009340369122519039), ('15', '26'): np.float64(0.8246690944915436), ('16', '4'): np.float64(0.17300935627689462), ('16', '22'): np.float64(0.5603969192960534), ('16', '23'): np.float64(0.17223217548307268), ('16', '29'): np.float64(0.1780194908217645), ('16', '30'): np.float64(0.2250988880415008), ('20', '23'): np.float64(0.012255929595104353), ('21', '23'): np.float64(0.76867320908189), ('23', '36'): np.float64(0.09652034294124645), ('24', '22'): np.float64(0.13409326510069497), ('24', '29'): np.float64(0.12376496396968939), ('24', '30'): np.float64(0.11822986015816528), ('29', '26'): np.float64(0.9436028917607979), ('30', '26'): np.float64(0.7453719799051273), ('31', '4'): np.float64(0.8540224552382831), ('31', '22'): np.float64(0.47770242388152706), ('33', '4'): np.float64(0.5808642577089671), ('33', '22'): np.float64(0.31347353445150605)}"
3,6259.479133693835,False,Bound not satisfied,99.20634920634922,"{('5', '36'): np.float64(0.11395738925616139), ('8', '24'): np.float64(0.598685079541069), ('9', '16'): np.float64(1.7510666451175865), ('11', '25'): np.float64(3.6561369154247174), ('13', '2'): np.float64(0.0008417047000404041), ('14', '1'): np.float64(0.00031684818479221864), ('14', '2'): np.float64(0.0007321084967729014), ('14', '19'): np.float64(0.0001456071889622268), ('14', '21'): np.float64(0.00013949020786214496), ('30', '17'): np.float64(0.16517062380221903)}"
4,4715.907155395651,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(1.4780168335491206), ('5', '36'): np.float64(0.281650456513698), ('9', '16'): np.float64(0.927165927063613), ('13', '2'): np.float64(0.000707697802623065), ('14', '1'): np.float64(0.00044186882641896515), ('14', '2'): np.float64(0.0005604240356209711), ('14', '19'): np.float64(0.00020305207940928428), ('14', '21'): np.float64(0.00019452154920260138)}"
5,3781.9616907705536,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(2.0338558172980745), ('5', '36'): np.float64(0.2505992927634188), ('9', '16'): np.float64(0.40982359363411014), ('13', '2'): np.float64(0.0005739890426384629), ('14', '1'): np.float64(0.00043567096387892284), ('14', '2'): np.float64(0.0004341837449704306), ('14', '19'): np.float64(0.0002002055287590853), ('14', '21'): np.float64(0.0001917946397003746)}"
6,3160.169290478915,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(1.632628891172029), ('5', '36'): np.float64(0.19586067374144478), ('9', '16'): np.float64(0.10374968543128871), ('13', '2'): np.float64(0.00046335594277623917), ('14', '1'): np.float64(0.00038994075222552327), ('14', '2'): np.float64(0.00034221729938922415), ('14', '19'): np.float64(0.00017919459984492192), ('14', '21'): np.float64(0.00017166653145942443), ('30', '22'): np.float64(0.029460818296886182)}"
7,2718.358487478138,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(1.3180277406143193), ('5', '36'): np.float64(0.15015748597516665), ('13', '2'): np.float64(0.00037557701060644735), ('14', '1'): np.float64(0.0003354481117447206), ('14', '2'): np.float64(0.00027405798367210695), ('14', '19'): np.float64(0.00015415724207299623), ('14', '21'): np.float64(0.0001476811567139725), ('30', '22'): np.float64(0.044174419999002235)}"
8,2387.948268047857,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(1.0832362178935788), ('5', '36'): np.float64(0.11535388844204142), ('13', '2'): np.float64(0.00030624157664971004), ('14', '1'): np.float64(0.00028277792983099487), ('14', '2'): np.float64(0.00022242665169493441), ('14', '19'): np.float64(0.00012995698587959224), ('14', '21'): np.float64(0.0001244977028549909), ('25', '23'): np.float64(0.01419208755690643), ('30', '22'): np.float64(0.030677257150002524)}"
9,2128.960572813037,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.903906551711521), ('5', '36'): np.float64(0.08907337855960218), ('13', '2'): np.float64(0.00025107906178071246), ('14', '1'): np.float64(0.00023528595766158546), ('14', '2'): np.float64(0.00018248430635964448), ('14', '19'): np.float64(0.00010813577259206875), ('14', '21'): np.float64(0.00010359332751267987), ('25', '23'): np.float64(0.021101831818345906), ('30', '22'): np.float64(0.01266183506741081)}"
10,1920.5599161803566,False,Bound not satisfied,99.52380952380952,"{('5', '32'): np.float64(0.7638148389556989), ('5', '36'): np.float64(0.06901832592414986), ('13', '2'): np.float64(0.0002067195880153215), ('14', '1'): np.float64(0.00019364429602980416), ('14', '2'): np.float64(0.0001509964625355587), ('25', '23'): np.float64(0.022116209967510292)}"
11,1732.1508524349645,False,Bound not satisfied,99.52380952380952,"{('5', '32'): np.float64(0.6409414826399464), ('5', '36'): np.float64(0.051933298429792496), ('13', '2'): np.float64(0.0001669086897835648), ('14', '1'): np.float64(0.00015365022524452916), ('14', '2'): np.float64(0.0001231769339090186), ('25', '23'): np.float64(0.020181349193887532)}"
12,1561.8897693223073,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.5337302016838597), ('5', '36'): np.float64(0.037531817755943164), ('13', '2'): np.float64(0.000131552534129255), ('14', '1'): np.float64(0.00011606470735998561), ('25', '23'): np.float64(0.01659470208139513)}"
13,1408.1750983803897,False,Bound not satisfied,99.68253968253968,"{('5', '32'): np.float64(0.4406385152818142), ('5', '36'): np.float64(0.02550767517668112), ('13', '2'): np.float64(0.00010046185376546266), ('25', '23'): np.float64(0.01226106938431229)}"
14,1269.4175725690436,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.36018156498884424), ('5', '36'): np.float64(0.015560519360222569), ('25', '23'): np.float64(0.007773030250623064)}"
15,1144.1764768100506,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.29095933074688163), ('5', '36'): np.float64(0.007409250595605099), ('25', '23'): np.float64(0.003493269440567298)}"
16,1031.165188082569,False,Bound not satisfied,99.84126984126985,"{('5', '32'): np.float64(0.23167228771156823), ('5', '36'): np.float64(0.0007982498834763763)}"
17,929.2257696368946,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.18112886380377535)}"
18,837.2990066013751,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.13824713193937055)}"
19,754.4024380130572,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.10205255225124854)}"
20,679.6683536431717,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.071673120739278)}"
21,612.2964339586268,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.04633292692589164)}"
22,551.5680340638961,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.02534484866292086)}"
23,496.8359338859885,False,Bound not satisfied,99.92063492063492,"{('5', '32'): np.float64(0.008102901157486131)}"
24,447.5164416265812,True,129.78645925444738,100.0,{}
25,403.07518971021756,True,116.93767902432121,100.0,{}
26,363.0380680686216,True,105.35578990946986,100.0,{}
27,326.973531540135,True,94.91671984956598,100.0,{}
28,294.4815161529452,True,85.5084078231826,100.0,{}
29,265.21104020077763,True,77.02966579736483,100.0,{}
30,238.8498607169493,True,69.38914344714738,100.0,{}
31,215.11027330472942,True,62.504387680882836,100.0,{}
32,193.73972938805815,True,56.300989183862576,100.0,{}
33,174.4884536622087,True,50.71180855533203,100.0,{}
34,157.14601125219136,True,45.67627507062765,100.0,{}
35,141.52378484521762,True,41.13975159387836,100.0,{}
36,127.45168940499218,True,37.052959665219134,100.0,{}
37,114.7763681838963,True,33.37145927046059,100.0,{}
38,103.35957016780509,True,30.0551782617449,100.0,{}
39,93.07665048418122,True,27.067986829576824,100.0,{}
40,83.8152663747347,True,24.377312828426323,100.0,{}
41,75.47416289734686,True,21.953794129890337,100.0,{}
42,67.96208558997424,True,19.770964519794763,100.0,{}
43,61.196826347039334,True,17.804969970424153,100.0,{}
44,55.10438298096484,True,16.034312407560627,100.0,{}
45,49.61782247702262,True,14.439618356041185,100.0,{}
46,44.677455511389184,True,13.003430088966915,100.0,{}
47,40.22897892030775,True,11.710017125941734,100.0,{}
48,36.2231861706639,True,10.545206126663683,100.0,{}
49,32.61610541098586,True,9.496227409087252,100.0,{}
50,29.368341167931966,True,8.551576488168214,100.0,{}
51,26.443761946400596,True,7.700889182446126,100.0,{}
52,23.810197999398138,True,6.9348289736924995,100.0,{}
53,21.438768858038166,True,6.244985429764196,100.0,{}
54,19.303543252494812,True,5.623782614484228,100.0,{}
55,17.38086320819133,True,5.064396511304226,100.0,{}
56,15.649562387095044,True,4.560680580990355,100.0,{}
57,14.090608602595653,True,4.1070986582464375,100.0,{}
58,12.68685988564081,True,3.6986644688742683,100.0,{}
59,11.422890615574907,True,3.330887118429849,100.0,{}
60,10.284781754058166,True,2.999721965327504,100.0,{}
61,9.26000759951031,True,2.7015263105870133,100.0,{}
62,8.337290080824397,True,2.433014884389172,100.0,{}
63,7.506472351446947,True,2.191237837871064,100.0,{}
64,6.758407440281529,True,1.973535800946595,100.0,{}
65,6.084857966522332,True,1.7775125815332942,100.0,{}
66,5.47840578892563,True,1.6010103173671566,100.0,{}
67,4.932371636749831,True,1.4420904037798659,100.0,{}
