iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
2,9245.085189616779,False,Bound not satisfied,97.3015873015873,"{('4', '27'): np.float64(0.06643188735803474), ('7', '26'): np.float64(3.091145020022415), ('8', '24'): np.float64(2.450642718364477), ('9', '16'): np.float64(2.695498921534368), ('9', '19'): np.float64(6.554866335128164), ('10', '2'): np.float64(1.035629464760082), ('11', '2'): np.float64(0.006583268755535554), ('13', '2'): np.float64(0.0011153664177228646), ('14', '1'): np.float64(0.0008453690211165576), ('14', '2'): np.float64(0.0009506643390350692), ('14', '19'): np.float64(0.00038843094603283794), ('14', '21'): np.float64(0.00037211093911417937), ('14', '22'): np.float64(0.0001817068329656741), ('15', '26'): np.float64(1.3402724167865823), ('16', '4'): np.float64(1.0939479082680403), ('16', '8'): np.float64(1.2017686347826917), ('16', '22'): np.float64(0.9814054859099146), ('16', '23'): np.float64(0.7733616112279584), ('16', '29'): np.float64(0.9859006133081181), ('16', '30'): np.float64(0.7626785062723052), ('20', '23'): np.float64(0.1477781126621034), ('21', '23'): np.float64(0.9587828514209367), ('23', '19'): np.float64(0.44665173607988606), ('23', '32'): np.float64(1.0669056587226322), ('23', '36'): np.float64(0.5262304770502606), ('24', '22'): np.float64(0.29966255482932147), ('24', '29'): np.float64(0.29550068162285137), ('24', '30'): np.float64(0.25816461755956155), ('29', '26'): np.float64(1.5602318589599387), ('30', '26'): np.float64(1.1553661939299356), ('31', '4'): np.float64(2.204182812694814), ('31', '22'): np.float64(1.1207814959668028), ('33', '4'): np.float64(1.1180641078748441), ('33', '22'): np.float64(0.5629541421934363)}"
3,6259.479133693835,False,Bound not satisfied,98.65079365079366,"{('1', '3'): np.float64(0.27494403125275557), ('5', '32'): np.float64(0.06182145425402186), ('5', '36'): np.float64(0.1881825317416579), ('8', '24'): np.float64(0.9098293327725355), ('9', '16'): np.float64(1.918010662572041), ('11', '25'): np.float64(4.2464724256733835), ('12', '13'): np.float64(0.8142895340734455), ('13', '2'): np.float64(0.0010483118637183747), ('14', '1'): np.float64(0.0011010314828717328), ('14', '2'): np.float64(0.0007701933842153492), ('14', '19'): np.float64(0.0005059040865590817), ('14', '21'): np.float64(0.000484648459347915), ('14', '22'): np.float64(0.00023666065197766551), ('20', '3'): np.float64(0.1121848024599097), ('21', '3'): np.float64(0.24963268356370483), ('30', '17'): np.float64(0.403038948413198), ('30', '18'): np.float64(0.1357466278823929)}"
4,4715.907155395651,False,Bound not satisfied,98.80952380952381,"{('5', '32'): np.float64(1.558135659028454), ('5', '33'): np.float64(0.025390922563915286), ('5', '36'): np.float64(0.33401434834786015), ('6', '2'): np.float64(0.028871217441637564), ('8', '24'): np.float64(0.24451708801010685), ('9', '16'): np.float64(1.168595853984091), ('12', '13'): np.float64(0.6969503763942679), ('13', '2'): np.float64(0.0008978270468698979), ('14', '1'): np.float64(0.0010824201944817247), ('14', '2'): np.float64(0.0006133152706920247), ('14', '19'): np.float64(0.0004973555563265084), ('14', '21'): np.float64(0.0004764592000913717), ('14', '22'): np.float64(0.000232662310371084), ('30', '17'): np.float64(0.22357285363097845), ('30', '18'): np.float64(0.3182090542893943)}"
5,3781.9616907705536,False,Bound not satisfied,98.96825396825398,"{('5', '32'): np.float64(2.0552082727967065), ('5', '33'): np.float64(0.021077368142157438), ('5', '36'): np.float64(0.3025270958307906), ('6', '2'): np.float64(0.03768781996609105), ('9', '16'): np.float64(0.6830955373486289), ('13', '2'): np.float64(0.0007554262287594138), ('14', '1'): np.float64(0.0009922127844695472), ('14', '2'): np.float64(0.0004954529493213227), ('14', '19'): np.float64(0.0004559098849150904), ('14', '21'): np.float64(0.00043675497685212623), ('14', '22'): np.float64(0.00021327476594939913), ('30', '17'): np.float64(0.07675212951788568), ('30', '18'): np.float64(0.2287682754405238)}"
6,3160.169290478915,False,Bound not satisfied,98.88888888888889,"{('5', '32'): np.float64(1.7023918747249172), ('5', '33'): np.float64(0.012082916282184941), ('5', '36'): np.float64(0.2495324025448316), ('6', '2'): np.float64(0.03838179215657833), ('9', '16'): np.float64(0.38447409909739294), ('13', '2'): np.float64(0.0006380338094166649), ('14', '1'): np.float64(0.0008900760772225461), ('14', '2'): np.float64(0.0004078352803732093), ('14', '19'): np.float64(0.00040898242684885683), ('14', '21'): np.float64(0.00039179926818868845), ('14', '22'): np.float64(0.00019132275191697298), ('25', '23'): np.float64(0.007128225336838601), ('30', '18'): np.float64(0.1213638920748421), ('30', '22'): np.float64(0.08724339901989703)}"
7,2718.358487478138,False,Bound not satisfied,98.88888888888889,"{('5', '32'): np.float64(1.4202433553178435), ('5', '33'): np.float64(0.003826734704265755), ('5', '36'): np.float64(0.20457578379299096), ('6', '2'): np.float64(0.03602120843630058), ('9', '16'): np.float64(0.19789559044260852), ('13', '2'): np.float64(0.0005440714987622053), ('14', '1'): np.float64(0.0007941100496851616), ('14', '2'): np.float64(0.0003416346035972044), ('14', '19'): np.float64(0.0003648897539069542), ('14', '21'): np.float64(0.0003495592226173041), ('14', '22'): np.float64(0.00017069673087623705), ('25', '23'): np.float64(0.042060844007523024), ('30', '18'): np.float64(0.04018948918677778), ('30', '22'): np.float64(0.09651540188279895)}"
8,2387.948268047857,False,Bound not satisfied,98.96825396825398,"{('5', '32'): np.float64(1.2059103264076514), ('5', '36'): np.float64(0.16956302944374557), ('6', '2'): np.float64(0.0326525522436964), ('9', '16'): np.float64(0.07808377062780703), ('13', '2'): np.float64(0.00046884425566962235), ('14', '1'): np.float64(0.0007090196623602634), ('14', '2'): np.float64(0.0002905445457881866), ('14', '19'): np.float64(0.0003257937830199898), ('14', '21'): np.float64(0.00031210592632413114), ('14', '22'): np.float64(0.00015240805744677415), ('25', '23'): np.float64(0.055649155637285674), ('29', '3'): np.float64(0.018836850586609222), ('30', '22'): np.float64(0.08107735734402277)}"
9,2128.960572813037,False,Bound not satisfied,99.04761904761905,"{('5', '32'): np.float64(1.039495485717921), ('5', '36'): np.float64(0.1424669169781867), ('6', '2'): np.float64(0.02911687317485734), ('13', '2'): np.float64(0.0004080474466916233), ('14', '1'): np.float64(0.0006350857571228194), ('14', '2'): np.float64(0.00025029714593484946), ('14', '19'): np.float64(0.00029182364563620647), ('14', '21'): np.float64(0.00027956308835070764), ('14', '22'): np.float64(0.00013651715796981806), ('25', '23'): np.float64(0.05893184478756058), ('29', '3'): np.float64(0.037456003480878075), ('30', '22'): np.float64(0.06187434403757619)}"
10,1920.5599161803566,False,Bound not satisfied,98.96825396825398,"{('5', '32'): np.float64(0.907458087599452), ('5', '36'): np.float64(0.1212535852700295), ('6', '2'): np.float64(0.025752302603497423), ('13', '2'): np.float64(0.0003583239640286332), ('14', '1'): np.float64(0.0005712149536732433), ('14', '2'): np.float64(0.00021799853915692381), ('14', '19'): np.float64(0.00026247703301013423), ('14', '21'): np.float64(0.00025144950724880107), ('14', '22'): np.float64(0.00012278907056325098), ('25', '23'): np.float64(0.057443180236277536), ('29', '3'): np.float64(0.04751230668102924), ('30', '22'): np.float64(0.04467943021558868), ('34', '23'): np.float64(0.00397146694559436)}"
11,1732.1508524349645,False,Bound not satisfied,98.96825396825398,"{('5', '32'): np.float64(0.7899224557302416), ('5', '36'): np.float64(0.10270130413389883), ('6', '2'): np.float64(0.02234847662803313), ('13', '2'): np.float64(0.0003129384662560299), ('14', '1'): np.float64(0.0005102400690711164), ('14', '2'): np.float64(0.00018896644046687428), ('14', '19'): np.float64(0.00023446088790401716), ('14', '21'): np.float64(0.0002246104885986126), ('14', '22'): np.float64(0.00010968333971819353), ('25', '23'): np.float64(0.053463127201442334), ('29', '3'): np.float64(0.05277368485760414), ('30', '22'): np.float64(0.02907678350728593), ('34', '23'): np.float64(0.0072099441109448326)}"
12,1561.8897693223073,False,Bound not satisfied,99.04761904761905,"{('5', '32'): np.float64(0.6857173629353048), ('5', '36'): np.float64(0.08658649208073393), ('6', '2'): np.float64(0.019020397637133257), ('13', '2'): np.float64(0.0002718276304622654), ('14', '1'): np.float64(0.0004527575649722693), ('14', '2'): np.float64(0.00016302088595359905), ('14', '19'): np.float64(0.0002080492712246652), ('14', '21'): np.float64(0.00019930857851719512), ('25', '23'): np.float64(0.04812167828161712), ('29', '3'): np.float64(0.054359164536716076), ('30', '22'): np.float64(0.015706371792231444), ('34', '23'): np.float64(0.00870207776079518)}"
13,1408.1750983803897,False,Bound not satisfied,99.04761904761905,"{('5', '32'): np.float64(0.5936563858376271), ('5', '36'): np.float64(0.0726621663175277), ('6', '2'): np.float64(0.015851016253294437), ('13', '2'): np.float64(0.00023484154520719955), ('14', '1'): np.float64(0.0003991569649256354), ('14', '2'): np.float64(0.00013995612062876707), ('14', '19'): np.float64(0.00018342116441204346), ('14', '21'): np.float64(0.0001757152385970717), ('25', '23'): np.float64(0.04220933658148432), ('29', '3'): np.float64(0.053234055581754314), ('30', '22'): np.float64(0.004700522876595836), ('34', '23'): np.float64(0.00895745937567477)}"
14,1269.4175725690436,False,Bound not satisfied,99.12698412698413,"{('5', '32'): np.float64(0.5125784492797214), ('5', '36'): np.float64(0.06068118324132271), ('6', '2'): np.float64(0.012896503761977984), ('13', '2'): np.float64(0.00020177023844295222), ('14', '1'): np.float64(0.00034965503122931984), ('14', '2'): np.float64(0.0001195523988961535), ('14', '19'): np.float64(0.00016067617217997764), ('14', '21'): np.float64(0.0001539258888659631), ('25', '23'): np.float64(0.03624553794158236), ('29', '3'): np.float64(0.050204919441694806), ('34', '23'): np.float64(0.008376489794532982)}"
15,1144.1764768100506,False,Bound not satisfied,99.12698412698413,"{('5', '32'): np.float64(0.44137398682993934), ('5', '36'): np.float64(0.050408756868025095), ('6', '2'): np.float64(0.010191362727905606), ('13', '2'): np.float64(0.00017236501431796137), ('14', '1'): np.float64(0.0003043285951747558), ('14', '2'): np.float64(0.00010158511950939761), ('14', '19'): np.float64(0.00013984960650744382), ('14', '21'): np.float64(0.00013397435798497622), ('25', '23'): np.float64(0.030549418677844192), ('29', '3'): np.float64(0.045925695104689246), ('34', '23'): np.float64(0.0072659603149664576)}"
16,1031.165188082569,False,Bound not satisfied,99.20634920634922,"{('5', '32'): np.float64(0.3790010193381954), ('5', '36'): np.float64(0.04162863573623826), ('6', '2'): np.float64(0.007753092664819772), ('13', '2'): np.float64(0.00014635518599891064), ('14', '1'): np.float64(0.0002631446314238792), ('14', '19'): np.float64(0.00012092630439778122), ('14', '21'): np.float64(0.00011584612042842208), ('25', '23'): np.float64(0.02530016192357673), ('29', '3'): np.float64(0.040911273451769814), ('34', '23'): np.float64(0.005855053982614988)}"
17,929.2257696368946,False,Bound not satisfied,99.28571428571429,"{('5', '32'): np.float64(0.3244940075579208), ('5', '36'): np.float64(0.03414555774595157), ('6', '2'): np.float64(0.005586264952097436), ('13', '2'): np.float64(0.00012346087805451933), ('14', '1'): np.float64(0.0002259868062473771), ('14', '19'): np.float64(0.00010385282553604781), ('25', '23'): np.float64(0.02058337517119843), ('29', '3'): np.float64(0.035555147412308696), ('34', '23'): np.float64(0.004310376820402362)}"
18,837.2990066013751,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(0.2769675503003165), ('5', '36'): np.float64(0.02778556129196208), ('6', '2'): np.float64(0.003685959578821729), ('13', '2'): np.float64(0.00010340256612004824), ('14', '1'): np.float64(0.00019267820906776955), ('25', '23'): np.float64(0.016424557800797907), ('29', '3'): np.float64(0.030148467999130846), ('34', '23'): np.float64(0.0027492706216823426)}"
19,754.4024380130572,False,Bound not satisfied,99.36507936507937,"{('5', '32'): np.float64(0.23561647908771155), ('5', '36'): np.float64(0.022395107677541576), ('6', '2'): np.float64(0.0020405803599931327), ('14', '1'): np.float64(0.00016300030858939617), ('25', '23'): np.float64(0.01281227859287043), ('29', '3'): np.float64(0.02489863892635419), ('30', '36'): np.float64(0.00012766074542408523), ('34', '23'): np.float64(0.0012511170464293286)}"
20,679.6683536431717,False,Bound not satisfied,99.44444444444444,"{('5', '32'): np.float64(0.199713514928909), ('5', '36'): np.float64(0.017839592016069272), ('6', '2'): np.float64(0.0006341024507477699), ('14', '1'): np.float64(0.0001367083836037175), ('25', '23'): np.float64(0.009713759859597937), ('29', '3'): np.float64(0.01994631015722048), ('30', '36'): np.float64(0.001414458420874537)}"
21,612.2964339586268,False,Bound not satisfied,99.52380952380952,"{('5', '32'): np.float64(0.16860535531063614), ('5', '36'): np.float64(0.014001588670040588), ('14', '1'): np.float64(0.00011354379418910513), ('25', '23'): np.float64(0.007085103127017656), ('29', '3'): np.float64(0.015380201589658637), ('30', '36'): np.float64(0.0022321983636423848)}"
22,551.5680340638961,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.14170782807165894), ('5', '36'): np.float64(0.01077903494395166), ('25', '23'): np.float64(0.004877837309074234), ('29', '3'): np.float64(0.011249587633435532), ('30', '36'): np.float64(0.002690363634850368)}"
23,496.8359338859885,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.1185005701186459), ('5', '36'): np.float64(0.008083468913899522), ('25', '23'): np.float64(0.0030429901189239356), ('29', '3'): np.float64(0.007574523924497423), ('30', '36'): np.float64(0.002879999891987936)}"
24,447.5164416265812,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.0985215527075558), ('5', '36'): np.float64(0.005838383220715088), ('25', '23'): np.float64(0.0015335154917265337), ('29', '3'): np.float64(0.004354034551384611), ('30', '36'): np.float64(0.0028752626106687135)}"
25,403.07518971021756,False,Bound not satisfied,99.60317460317461,"{('5', '32'): np.float64(0.08136167267402483), ('5', '36'): np.float64(0.003977723680343187), ('25', '23'): np.float64(0.0003056444315536061), ('29', '3'): np.float64(0.0015725373681336752), ('30', '36'): np.float64(0.0027353514110963345)}"
26,363.0380680686216,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.06665955329818285), ('5', '36'): np.float64(0.0024445418023240073), ('30', '36'): np.float64(0.002506594868421405)}"
27,326.973531540135,False,Bound not satisfied,99.76190476190476,"{('5', '32'): np.float64(0.054096643401010835), ('5', '36'): np.float64(0.0011897988239439605), ('30', '36'): np.float64(0.0022245118524587826)}"
